Gender,Income,Education,Dependents,Marital Status,Employment Status,Mortgage,Resident,Credit,Risk Status
Female,38000,Doctorate,0,Divorced,Self-employed,Yes,Semi-urban,No,2
Male,39000,Others,1,Single,Employed,Yes,Semi-urban,No,3
Female,62000,Bachelor,2,Married,Part-time,Yes,Urban,Yes,3
Male,108000,Master,1,Single,Self-employed,Yes,Semi-urban,Yes,2
Male,44000,Doctorate,1,Single,Employed,Yes,Semi-urban,Yes,2
Male,53000,Bachelor,2,Separated,Part-time,Yes,Urban,Yes,3
Female,87000,Bachelor,2,Separated,Employed,No,Urban,Yes,3
Female,65000,Doctorate,0,Divorced,Unemployed,Yes,Semi-urban,Yes,2
Male,27000,Bachelor,0,Single,Employed,Yes,Rural,No,3
Male,106000,Master,2,Divorced,Employed,No,Rural,Yes,3
Female,23000,Master,0,Married,Others,Yes,Rural,Yes,3
Male,81000,Master,1,Single,Others,No,Semi-urban,Yes,3
Female,29000,Others,1,Widowed,Unemployed,Yes,Semi-urban,No,4
Female,34000,Master,1,Widowed,Self-employed,Yes,Urban,No,2
Male,37000,Bachelor,1,Single,Retired,Yes,Semi-urban,No,4
Female,21000,Bachelor,0,Single,Part-time,No,Urban,Yes,3
Female,104000,Doctorate,2,Married,Employed,Yes,Urban,Yes,2
Male,67000,Master,0,Married,Part-time,Yes,Semi-urban,Yes,2
Male,116000,Master,1,Single,Employed,Yes,Urban,Yes,2
Male,54000,Master,0,Single,Employed,Yes,Urban,Yes,2
Female,14000,Master,2,Single,Others,Yes,Urban,Yes,4
Male,68000,Master,1,Single,Part-time,Yes,Urban,Yes,2
Female,31000,Master,0,Single,Unemployed,Yes,Semi-urban,Yes,3
Female,131000,Bachelor,4,Widowed,Self-employed,Yes,Urban,Yes,3
Male,88000,Master,1,Divorced,Employed,Yes,Urban,Yes,2
Female,42000,Master,1,Separated,Part-time,No,Urban,Yes,3
Male,108000,Master,1,Single,Employed,Yes,Semi-urban,No,2
Female,71000,Bachelor,0,Separated,Part-time,Yes,Urban,Yes,2
Male,102000,Doctorate,1,Married,Employed,Yes,Urban,No,1
Female,69000,Master,0,Divorced,Part-time,Yes,Semi-urban,Yes,2
Male,30000,Bachelor,0,Widowed,Others,No,Rural,No,4
Female,46000,Doctorate,0,Separated,Employed,Yes,Rural,No,2
Male,66000,Bachelor,2,Single,Part-time,No,Urban,Yes,4
Female,76000,Master,0,Widowed,Employed,Yes,Urban,No,2
Female,54000,Bachelor,1,Single,Employed,Yes,Rural,Yes,3
Female,34000,Others,1,Separated,Employed,No,Semi-urban,No,4
Male,17000,Master,2,Divorced,Employed,Yes,Rural,No,3
Female,121000,Doctorate,1,Single,Self-employed,Yes,Urban,Yes,2
Male,47000,Others,0,Separated,Others,Yes,Semi-urban,Yes,3
Male,60000,Bachelor,2,Married,Retired,Yes,Urban,No,3
Female,27000,Master,1,Married,Employed,Yes,Semi-urban,Yes,2
Male,32000,Master,0,Widowed,Retired,Yes,Urban,No,3
Male,101000,Master,0,Divorced,Employed,No,Rural,Yes,2
Male,24000,Bachelor,1,Single,Unemployed,Yes,Semi-urban,Yes,4
Male,78000,Doctorate,1,Widowed,Employed,Yes,Semi-urban,Yes,2
Female,48000,Bachelor,0,Separated,Others,Yes,Rural,Yes,3
Male,38000,Master,2,Single,Self-employed,Yes,Rural,No,3
Female,79000,Master,1,Single,Others,Yes,Urban,Yes,3
Female,66000,Master,1,Single,Part-time,Yes,Urban,Yes,2
Male,49000,Doctorate,2,Separated,Others,Yes,Urban,No,3
Female,1,Others,2,Single,Employed,Yes,Urban,No,3
Male,39000,Bachelor,1,Divorced,Part-time,Yes,Semi-urban,No,3
Male,61000,Doctorate,0,Married,Self-employed,Yes,Semi-urban,Yes,2
Female,101000,Master,1,Single,Self-employed,No,Urban,No,2
Male,35000,Bachelor,2,Married,Unemployed,No,Rural,No,4
Female,69000,Doctorate,1,Married,Others,Yes,Rural,Yes,2
Male,34000,Others,1,Married,Others,Yes,Urban,Yes,3
Female,73000,Bachelor,1,Married,Others,Yes,Rural,Yes,3
Male,29000,Bachelor,3,Single,Part-time,Yes,Rural,Yes,4
Female,58000,Bachelor,2,Single,Employed,No,Urban,No,3
Female,45000,Bachelor,0,Married,Employed,Yes,Semi-urban,Yes,2
Male,86000,Doctorate,1,Widowed,Employed,Yes,Urban,No,2
Male,112000,Master,1,Widowed,Part-time,Yes,Urban,Yes,2
Female,27000,Others,2,Widowed,Part-time,Yes,Rural,Yes,4
Female,45000,Others,1,Divorced,Employed,Yes,Urban,Yes,3
Female,103000,Doctorate,0,Separated,Employed,Yes,Rural,No,1
Male,35000,Bachelor,1,Divorced,Others,No,Semi-urban,Yes,4
Male,98000,Doctorate,1,Divorced,Employed,Yes,Urban,Yes,2
Female,88000,Doctorate,0,Single,Part-time,Yes,Urban,Yes,2
Male,42000,Others,3,Widowed,Self-employed,Yes,Rural,No,4
Female,21000,Others,1,Divorced,Others,Yes,Urban,Yes,4
Male,20000,Master,2,Single,Employed,No,Rural,Yes,4
Male,68000,Master,2,Married,Others,Yes,Urban,Yes,3
Female,13000,Bachelor,2,Widowed,Unemployed,Yes,Urban,No,4
Male,56000,Master,2,Separated,Employed,Yes,Rural,Yes,2
Male,49000,Doctorate,3,Married,Self-employed,No,Semi-urban,No,3
Male,27000,Master,0,Separated,Employed,No,Semi-urban,No,3
Male,45000,Bachelor,1,Divorced,Self-employed,Yes,Semi-urban,Yes,3
Male,24000,Others,0,Single,Employed,No,Rural,Yes,4
Male,34000,Master,1,Widowed,Self-employed,Yes,Urban,Yes,2
Female,21000,Master,0,Single,Unemployed,Yes,Semi-urban,Yes,3
Male,59000,Others,2,Single,Others,No,Semi-urban,Yes,4
Female,18000,Master,2,Married,Self-employed,No,Rural,No,4
Female,34000,Bachelor,0,Widowed,Others,No,Semi-urban,No,4
Female,62000,Master,0,Single,Employed,No,Rural,Yes,3
Male,45000,Bachelor,0,Married,Employed,Yes,Rural,No,2
Male,41000,Master,0,Divorced,Part-time,Yes,Urban,No,2
Female,54000,Master,2,Widowed,Employed,Yes,Semi-urban,Yes,3
Female,98000,Bachelor,1,Widowed,Employed,Yes,Semi-urban,Yes,2
Male,38000,Others,1,Divorced,Self-employed,No,Semi-urban,Yes,4
Male,28000,Doctorate,1,Divorced,Self-employed,No,Semi-urban,No,3
Female,62000,Master,1,Separated,Part-time,No,Urban,Yes,3
Female,117000,Bachelor,0,Married,Others,Yes,Urban,Yes,2
Male,24000,Bachelor,0,Single,Others,Yes,Rural,No,3
Male,43000,Master,2,Divorced,Self-employed,Yes,Rural,Yes,3
Male,44000,Bachelor,1,Widowed,Employed,Yes,Urban,Yes,3
Male,32000,Others,1,Separated,Others,No,Urban,Yes,4
Male,30000,Doctorate,3,Single,Employed,No,Urban,No,3
Male,43000,Bachelor,1,Divorced,Self-employed,No,Rural,No,4
Male,19000,Doctorate,1,Divorced,Employed,Yes,Rural,Yes,3
Male,36000,Others,3,Divorced,Others,Yes,Semi-urban,Yes,4
Male,56000,Bachelor,1,Widowed,Unemployed,Yes,Urban,Yes,3
Male,55000,Bachelor,0,Widowed,Self-employed,Yes,Urban,Yes,2
Female,55000,Master,0,Widowed,Employed,Yes,Urban,Yes,2
Female,73000,Doctorate,0,Married,Part-time,Yes,Urban,Yes,2
Female,27000,Doctorate,0,Single,Part-time,Yes,Urban,No,2
Male,32000,Master,3,Divorced,Self-employed,No,Urban,No,4
Female,19000,Bachelor,2,Single,Part-time,No,Rural,No,4
Female,84000,Bachelor,1,Widowed,Employed,No,Urban,Yes,3
Male,84000,Master,1,Divorced,Part-time,Yes,Rural,Yes,2
Male,108000,Master,1,Widowed,Employed,Yes,Semi-urban,Yes,2
Male,54000,Others,0,Married,Employed,Yes,Semi-urban,Yes,2
Male,28000,Others,1,Divorced,Employed,Yes,Urban,Yes,3
Male,87000,Others,1,Divorced,Others,Yes,Urban,Yes,3
Female,42000,Others,1,Married,Part-time,Yes,Urban,Yes,3
Female,21000,Bachelor,1,Single,Self-employed,Yes,Rural,No,3
Male,29000,Others,0,Single,Self-employed,Yes,Rural,Yes,3
Female,29000,Bachelor,2,Single,Unemployed,No,Semi-urban,No,4
Male,24000,Bachelor,0,Divorced,Self-employed,Yes,Semi-urban,No,3
Female,95000,Bachelor,3,Divorced,Employed,Yes,Semi-urban,Yes,3
Female,38000,Bachelor,4,Divorced,Part-time,Yes,Urban,No,4
Female,26000,Others,1,Single,Others,No,Rural,Yes,4
Male,16000,Doctorate,0,Married,Part-time,Yes,Rural,Yes,2
Female,54000,Bachelor,0,Single,Part-time,Yes,Urban,Yes,2
Female,36000,Master,1,Divorced,Others,Yes,Urban,Yes,3
Male,28000,Others,2,Single,Self-employed,No,Semi-urban,No,4
Female,89000,Bachelor,2,Married,Others,Yes,Semi-urban,Yes,3
Male,92000,Master,0,Separated,Others,No,Urban,Yes,2
Female,110000,Master,0,Widowed,Employed,No,Semi-urban,No,2
Female,32000,Bachelor,1,Single,Employed,No,Semi-urban,Yes,4
Male,48000,Bachelor,1,Single,Unemployed,Yes,Rural,No,4
Female,62000,Master,1,Widowed,Self-employed,No,Urban,Yes,3
Female,56000,Bachelor,2,Separated,Self-employed,Yes,Urban,Yes,2
Male,32000,Bachelor,2,Single,Employed,Yes,Semi-urban,No,3
Female,67000,Bachelor,0,Married,Self-employed,Yes,Rural,Yes,2
Female,46000,Master,2,Widowed,Self-employed,Yes,Semi-urban,No,3
Male,66000,Doctorate,0,Married,Part-time,Yes,Rural,Yes,2
Female,38000,Others,3,Single,Part-time,Yes,Urban,Yes,4
Female,88000,Others,0,Single,Employed,No,Urban,Yes,3
Female,82000,Master,1,Divorced,Employed,No,Urban,Yes,2
Male,59000,Bachelor,1,Married,Unemployed,Yes,Urban,No,3
Male,38000,Bachelor,0,Married,Employed,Yes,Rural,No,2
Female,69000,Doctorate,1,Married,Part-time,Yes,Urban,Yes,2
Female,24000,Others,0,Divorced,Self-employed,No,Urban,No,3
Male,19000,Others,2,Married,Employed,Yes,Rural,No,4
Female,78000,Doctorate,2,Widowed,Employed,Yes,Urban,Yes,2
Male,90000,Doctorate,2,Divorced,Employed,No,Semi-urban,Yes,3
Female,24000,Master,0,Widowed,Others,No,Rural,No,4
Male,57000,Bachelor,3,Widowed,Employed,No,Urban,No,4
Female,85000,Bachelor,1,Separated,Self-employed,Yes,Urban,Yes,2
Male,53000,Bachelor,1,Single,Part-time,Yes,Urban,Yes,3
Male,147000,Bachelor,0,Divorced,Employed,Yes,Semi-urban,Yes,2
Female,111000,Doctorate,2,Married,Others,No,Rural,Yes,3
Male,115000,Bachelor,1,Single,Part-time,Yes,Semi-urban,Yes,3
Male,78000,Bachelor,1,Widowed,Others,No,Urban,Yes,4
Female,73000,Bachelor,1,Widowed,Self-employed,No,Urban,Yes,3
Male,66000,Doctorate,1,Widowed,Employed,No,Urban,Yes,2
Male,65000,Master,0,Widowed,Part-time,Yes,Urban,Yes,2
Male,71000,Bachelor,2,Single,Others,Yes,Urban,Yes,3
Female,27000,Bachelor,0,Separated,Part-time,Yes,Semi-urban,Yes,3
Female,54000,Bachelor,0,Married,Others,Yes,Urban,No,2
Male,48000,Doctorate,1,Divorced,Part-time,Yes,Semi-urban,Yes,3
Male,51000,Master,1,Married,Part-time,Yes,Rural,Yes,2
Male,115000,Doctorate,1,Widowed,Employed,No,Urban,Yes,2
Female,110000,Bachelor,1,Single,Employed,Yes,Semi-urban,No,2
Male,100000,Bachelor,1,Widowed,Employed,No,Urban,No,3
Male,63000,Master,0,Widowed,Employed,Yes,Urban,Yes,2
Female,74000,Master,1,Single,Part-time,Yes,Urban,No,2
Male,48000,Bachelor,0,Separated,Employed,Yes,Urban,Yes,2
Female,16000,Bachelor,0,Separated,Part-time,Yes,Semi-urban,Yes,3
Female,40000,Bachelor,1,Married,Self-employed,Yes,Semi-urban,Yes,3
Male,42000,Bachelor,1,Single,Employed,Yes,Rural,Yes,3
Female,48000,Master,2,Divorced,Self-employed,No,Semi-urban,Yes,4
Female,93000,Bachelor,0,Divorced,Self-employed,No,Semi-urban,Yes,3
Male,28000,Bachelor,2,Married,Part-time,Yes,Rural,Yes,3
Male,32000,Master,2,Divorced,Self-employed,Yes,Urban,No,3
Male,84000,Bachelor,1,Widowed,Part-time,Yes,Urban,Yes,2
Female,93000,Master,0,Divorced,Employed,Yes,Urban,Yes,2
Male,24000,Bachelor,1,Single,Self-employed,Yes,Urban,Yes,3
Female,81000,Master,1,Single,Employed,Yes,Urban,No,2
Male,140000,Master,1,Divorced,Employed,No,Urban,Yes,2
Male,57000,Others,0,Married,Others,Yes,Semi-urban,Yes,3
Female,32000,Others,0,Single,Employed,Yes,Rural,No,3
Male,52000,Bachelor,0,Divorced,Self-employed,Yes,Urban,No,2
Female,37000,Bachelor,3,Single,Others,Yes,Rural,No,4
Male,52000,Master,0,Divorced,Part-time,No,Semi-urban,Yes,3
Male,70000,Bachelor,1,Separated,Others,No,Semi-urban,Yes,4
Male,37000,Bachelor,0,Widowed,Unemployed,Yes,Rural,Yes,3
Female,42000,Doctorate,0,Widowed,Self-employed,No,Semi-urban,Yes,3
Male,32000,Bachelor,1,Single,Others,Yes,Urban,Yes,3
Male,75000,Bachelor,0,Widowed,Employed,Yes,Rural,Yes,2
Female,28000,Bachelor,1,Divorced,Employed,Yes,Urban,No,3
Male,61000,Bachelor,0,Married,Unemployed,Yes,Urban,Yes,2
Female,82000,Bachelor,0,Single,Employed,Yes,Urban,Yes,2
Female,83000,Bachelor,0,Widowed,Employed,No,Urban,Yes,2
Male,101000,Bachelor,1,Married,Part-time,No,Urban,Yes,3
Female,103000,Master,0,Divorced,Employed,Yes,Semi-urban,Yes,2
Female,18000,Master,1,Separated,Others,Yes,Rural,No,3
Female,74000,Bachelor,1,Separated,Others,Yes,Urban,Yes,3
Male,37000,Bachelor,1,Married,Part-time,Yes,Semi-urban,Yes,3
Female,57000,Bachelor,2,Married,Employed,No,Urban,Yes,3
Male,50000,Bachelor,1,Single,Employed,Yes,Urban,No,2
Male,25000,Bachelor,2,Widowed,Others,No,Urban,No,4
Male,120000,Master,2,Married,Self-employed,No,Urban,Yes,2
Female,47000,Bachelor,1,Divorced,Part-time,Yes,Semi-urban,No,3
Female,89000,Master,1,Divorced,Self-employed,No,Urban,Yes,2
Female,55000,Bachelor,1,Married,Self-employed,No,Rural,Yes,3
Female,67000,Bachelor,1,Widowed,Others,Yes,Urban,Yes,3
Female,38000,Bachelor,0,Widowed,Self-employed,No,Urban,Yes,3
Male,51000,Master,2,Widowed,Employed,Yes,Urban,No,2
Male,44000,Bachelor,1,Married,Self-employed,Yes,Semi-urban,Yes,3
Female,28000,Others,1,Divorced,Self-employed,Yes,Urban,Yes,3
Female,26000,Bachelor,1,Divorced,Part-time,No,Urban,No,4
Male,112000,Doctorate,1,Separated,Self-employed,Yes,Urban,Yes,1
Female,97000,Bachelor,2,Single,Employed,Yes,Semi-urban,Yes,3
Female,34000,Others,1,Single,Others,No,Urban,No,4
Male,72000,Master,0,Single,Employed,Yes,Urban,Yes,2
Male,81000,Master,1,Widowed,Self-employed,Yes,Semi-urban,Yes,2
Male,16000,Bachelor,1,Widowed,Others,No,Rural,Yes,4
Male,70000,Others,0,Married,Self-employed,Yes,Urban,No,2
Female,17000,Others,0,Divorced,Employed,Yes,Urban,No,3
Male,52000,Doctorate,1,Separated,Unemployed,Yes,Urban,No,2
Male,64000,Bachelor,1,Single,Part-time,No,Urban,Yes,3
Male,28000,Bachelor,0,Single,Self-employed,Yes,Urban,Yes,2
Male,31000,Bachelor,1,Single,Self-employed,Yes,Urban,Yes,3
Female,45000,Master,1,Widowed,Others,Yes,Semi-urban,Yes,3
Female,19000,Bachelor,3,Single,Employed,No,Urban,No,4
Female,38000,Master,1,Divorced,Self-employed,Yes,Semi-urban,Yes,3
Male,77000,Master,1,Divorced,Others,Yes,Urban,Yes,3
Female,46000,Others,0,Single,Self-employed,No,Rural,No,4
Male,94000,Doctorate,0,Divorced,Self-employed,Yes,Urban,Yes,1
Male,41000,Master,1,Single,Employed,No,Urban,Yes,3
Male,53000,Master,1,Single,Part-time,Yes,Semi-urban,No,3
Male,53000,Doctorate,2,Separated,Others,Yes,Urban,Yes,2
Male,89000,Bachelor,1,Single,Employed,Yes,Urban,Yes,2
Male,33000,Bachelor,2,Separated,Part-time,No,Rural,No,4
Female,14000,Master,0,Single,Part-time,Yes,Rural,Yes,3
Female,23000,Others,1,Separated,Self-employed,No,Rural,Yes,4
Male,86000,Bachelor,1,Married,Employed,Yes,Urban,Yes,2
Female,35000,Bachelor,0,Separated,Employed,Yes,Urban,Yes,2
Male,127000,Master,1,Separated,Self-employed,Yes,Semi-urban,Yes,2
Female,18000,Bachelor,1,Divorced,Others,Yes,Rural,Yes,4
Male,36000,Bachelor,2,Single,Others,Yes,Urban,No,4
Female,83000,Doctorate,1,Divorced,Others,Yes,Urban,Yes,2
Male,35000,Bachelor,1,Married,Employed,Yes,Semi-urban,No,3
Male,48000,Others,3,Single,Part-time,Yes,Urban,No,4
Male,62000,Doctorate,0,Divorced,Self-employed,Yes,Urban,Yes,2
Female,95000,Master,3,Divorced,Self-employed,Yes,Urban,Yes,2
Female,46000,Master,0,Single,Self-employed,Yes,Urban,Yes,2
Male,119000,Master,1,Single,Others,No,Urban,No,3
Male,99000,Doctorate,1,Separated,Employed,Yes,Urban,Yes,1
Female,91000,Bachelor,1,Divorced,Others,Yes,Urban,No,3
Male,39000,Bachelor,0,Single,Retired,Yes,Semi-urban,Yes,3
Male,47000,Others,1,Separated,Part-time,Yes,Rural,Yes,3
Male,25000,Master,1,Divorced,Retired,Yes,Semi-urban,Yes,3
Female,47000,Others,0,Separated,Others,No,Semi-urban,No,4
Female,127000,Bachelor,1,Divorced,Part-time,Yes,Semi-urban,Yes,3
Female,27000,Others,1,Single,Unemployed,No,Urban,No,4
Male,15000,Bachelor,2,Married,Unemployed,Yes,Urban,No,4
Female,18000,Bachelor,1,Single,Unemployed,No,Rural,Yes,4
Female,63000,Bachelor,2,Divorced,Employed,Yes,Urban,Yes,3
Male,44000,Master,1,Single,Self-employed,Yes,Semi-urban,Yes,3
Female,23000,Others,1,Married,Employed,Yes,Urban,No,3
Male,63000,Bachelor,0,Widowed,Self-employed,Yes,Semi-urban,Yes,2
Male,46000,Bachelor,0,Single,Employed,No,Urban,No,3
Male,75000,Bachelor,1,Divorced,Self-employed,No,Urban,No,3
Male,81000,Others,1,Separated,Self-employed,No,Urban,Yes,3
Male,50000,Doctorate,1,Divorced,Part-time,Yes,Urban,Yes,2
Male,53000,Doctorate,0,Separated,Part-time,Yes,Rural,No,2
Female,130000,Doctorate,2,Single,Others,No,Semi-urban,Yes,3
Female,23000,Bachelor,1,Married,Others,Yes,Urban,No,3
Male,21000,Master,0,Married,Others,Yes,Urban,No,2
Male,45000,Master,0,Widowed,Part-time,Yes,Semi-urban,Yes,3
Male,18000,Bachelor,1,Separated,Others,Yes,Rural,Yes,4
Female,33000,Master,1,Single,Retired,Yes,Urban,Yes,3
Female,47000,Master,1,Widowed,Part-time,Yes,Rural,No,3
Female,21000,Master,2,Separated,Retired,Yes,Semi-urban,Yes,3
Male,33000,Others,0,Widowed,Self-employed,Yes,Semi-urban,No,3
Female,33000,Bachelor,0,Single,Others,Yes,Rural,Yes,3
Male,44000,Bachelor,1,Widowed,Self-employed,No,Urban,No,3
Female,33000,Bachelor,1,Divorced,Others,Yes,Semi-urban,No,4
Male,101000,Doctorate,0,Divorced,Employed,Yes,Semi-urban,Yes,2
Male,64000,Others,1,Single,Employed,Yes,Semi-urban,Yes,3
Male,109000,Master,0,Single,Part-time,Yes,Urban,Yes,2
Male,25000,Bachelor,1,Married,Retired,No,Semi-urban,No,4
Male,28000,Bachelor,1,Widowed,Part-time,No,Urban,No,4
Female,36000,Master,1,Single,Employed,Yes,Semi-urban,Yes,3
Female,28000,Others,1,Single,Part-time,Yes,Urban,No,3
Male,24000,Bachelor,0,Divorced,Others,No,Semi-urban,Yes,4
Male,43000,Master,0,Married,Others,No,Urban,No,3
Male,22000,Bachelor,1,Widowed,Others,Yes,Semi-urban,Yes,4
Female,72000,Master,0,Divorced,Self-employed,Yes,Urban,No,2
Male,34000,Bachelor,2,Married,Part-time,Yes,Semi-urban,No,3
Female,97000,Bachelor,2,Married,Employed,Yes,Semi-urban,Yes,2
Female,92000,Bachelor,0,Separated,Self-employed,Yes,Urban,Yes,2
Male,56000,Bachelor,0,Single,Retired,Yes,Rural,No,3
Female,33000,Others,2,Divorced,Self-employed,Yes,Semi-urban,No,4
Male,47000,Others,1,Single,Employed,Yes,Semi-urban,No,3
Male,23000,Bachelor,0,Divorced,Retired,Yes,Semi-urban,Yes,3
Female,103000,Master,1,Widowed,Self-employed,Yes,Semi-urban,Yes,2
Male,64000,Bachelor,0,Separated,Others,Yes,Urban,No,2
Female,26000,Bachelor,0,Widowed,Self-employed,Yes,Rural,No,3
Female,55000,Master,1,Divorced,Others,No,Semi-urban,Yes,4
Female,21000,Bachelor,2,Separated,Retired,Yes,Semi-urban,No,4
Female,133000,Bachelor,1,Divorced,Part-time,Yes,Urban,Yes,2
Male,106000,Doctorate,1,Married,Self-employed,No,Urban,Yes,2
Female,54000,Others,2,Widowed,Self-employed,Yes,Urban,No,3
Female,51000,Bachelor,1,Separated,Others,Yes,Urban,Yes,3
Female,73000,Master,1,Separated,Self-employed,Yes,Urban,Yes,2
Male,87000,Bachelor,1,Divorced,Self-employed,No,Semi-urban,Yes,3
Male,81000,Master,1,Widowed,Employed,Yes,Urban,Yes,2
Female,109000,Master,0,Divorced,Self-employed,Yes,Urban,Yes,2
Male,20000,Bachelor,0,Separated,Employed,Yes,Urban,Yes,2
Male,91000,Master,2,Married,Employed,Yes,Urban,Yes,2
Female,98000,Master,1,Married,Employed,Yes,Urban,No,2
Female,59000,Bachelor,1,Separated,Self-employed,Yes,Urban,Yes,2
Male,51000,Doctorate,3,Single,Part-time,No,Urban,No,3
Female,36000,Bachelor,0,Married,Retired,Yes,Semi-urban,Yes,3
Male,21000,Bachelor,2,Single,Part-time,No,Urban,No,4
Male,80000,Doctorate,1,Single,Employed,Yes,Semi-urban,No,2
Female,40000,Master,1,Separated,Retired,Yes,Semi-urban,Yes,3
Male,40000,Bachelor,3,Single,Employed,No,Urban,No,4
Male,35000,Others,2,Single,Part-time,Yes,Urban,No,4
Female,57000,Master,1,Married,Employed,Yes,Urban,Yes,2
Male,22000,Bachelor,0,Married,Employed,No,Urban,No,3
Male,17000,Bachelor,1,Single,Part-time,Yes,Rural,Yes,4
Male,81000,Bachelor,1,Married,Employed,No,Semi-urban,Yes,3
Female,66000,Others,1,Divorced,Self-employed,Yes,Urban,Yes,3
Female,82000,Bachelor,0,Single,Employed,Yes,Semi-urban,Yes,2
Male,49000,Others,3,Married,Self-employed,Yes,Urban,No,3
Male,56000,Doctorate,1,Single,Part-time,Yes,Urban,No,2
Male,28000,Doctorate,3,Separated,Retired,Yes,Urban,Yes,3
Female,49000,Bachelor,1,Widowed,Part-time,No,Rural,No,4
Female,41000,Others,0,Single,Part-time,No,Urban,Yes,4
Male,31000,Bachelor,1,Divorced,Employed,No,Semi-urban,No,4
Female,25000,Others,2,Divorced,Others,No,Semi-urban,Yes,5
Male,69000,Master,1,Married,Part-time,Yes,Urban,Yes,2
Male,95000,Master,0,Single,Employed,Yes,Urban,No,2
Female,69000,Bachelor,2,Separated,Employed,No,Semi-urban,Yes,3
Female,59000,Bachelor,0,Single,Self-employed,No,Semi-urban,No,3
Female,53000,Master,3,Single,Part-time,Yes,Rural,No,3
Female,53000,Doctorate,3,Divorced,Part-time,Yes,Urban,No,3
Female,25000,Others,1,Divorced,Others,Yes,Semi-urban,No,4
Female,23000,Others,1,Single,Others,No,Rural,Yes,4
Female,62000,Bachelor,1,Widowed,Employed,Yes,Urban,No,2
Female,25000,Bachelor,0,Widowed,Self-employed,Yes,Rural,No,3
Male,24000,Bachelor,2,Single,Part-time,Yes,Rural,Yes,4
Female,24000,Master,2,Separated,Employed,Yes,Urban,No,2
Male,85000,Doctorate,1,Separated,Others,No,Urban,No,2
Male,57000,Bachelor,1,Divorced,Others,Yes,Semi-urban,Yes,3
Female,75000,Others,1,Married,Self-employed,Yes,Semi-urban,Yes,3
Female,43000,Bachelor,2,Single,Self-employed,Yes,Semi-urban,No,3
Male,35000,Bachelor,0,Separated,Others,No,Rural,Yes,4
Male,135000,Doctorate,2,Married,Part-time,Yes,Urban,Yes,2
Female,45000,Doctorate,3,Divorced,Part-time,Yes,Urban,Yes,3
Female,39000,Others,0,Separated,Employed,No,Urban,Yes,3
Male,31000,Others,2,Widowed,Employed,No,Semi-urban,No,4
Male,36000,Bachelor,1,Married,Retired,No,Rural,Yes,4
Female,50000,Bachelor,1,Married,Employed,Yes,Urban,Yes,2
Female,44000,Doctorate,1,Single,Employed,No,Semi-urban,Yes,3
Female,47000,Bachelor,2,Married,Others,Yes,Semi-urban,No,4
Female,64000,Master,1,Single,Others,Yes,Urban,Yes,3
Male,24000,Bachelor,1,Divorced,Unemployed,Yes,Rural,No,4
Male,66000,Bachelor,1,Single,Employed,No,Urban,Yes,3
Female,38000,Doctorate,0,Separated,Others,Yes,Semi-urban,Yes,2
Female,78000,Bachelor,0,Single,Others,No,Semi-urban,Yes,4
Male,41000,Master,0,Single,Part-time,Yes,Semi-urban,Yes,3
Female,76000,Bachelor,0,Divorced,Part-time,No,Urban,Yes,3
Female,71000,Doctorate,0,Widowed,Part-time,Yes,Urban,No,2
Female,112000,Master,3,Widowed,Employed,Yes,Urban,Yes,2
Male,26000,Master,0,Widowed,Others,No,Urban,No,3
Female,61000,Bachelor,1,Single,Self-employed,Yes,Urban,Yes,2
Female,150000,Master,1,Separated,Self-employed,No,Semi-urban,Yes,2
Female,51000,Master,0,Married,Employed,Yes,Urban,Yes,2
Female,53000,Others,2,Divorced,Self-employed,Yes,Rural,Yes,3
Male,31000,Bachelor,2,Married,Part-time,Yes,Urban,Yes,3
Female,20000,Bachelor,2,Single,Retired,No,Semi-urban,No,4
Female,81000,Bachelor,2,Divorced,Others,Yes,Semi-urban,Yes,3
Female,39000,Bachelor,0,Single,Self-employed,Yes,Urban,No,2
Female,115000,Master,0,Single,Self-employed,Yes,Urban,Yes,2
Male,40000,Bachelor,1,Single,Part-time,No,Urban,No,4
Female,77000,Master,1,Divorced,Self-employed,Yes,Semi-urban,No,2
Male,104000,Bachelor,0,Separated,Others,Yes,Rural,Yes,2
Female,32000,Master,1,Separated,Employed,Yes,Rural,Yes,2
Male,20000,Master,1,Single,Part-time,Yes,Semi-urban,No,3
Male,35000,Doctorate,0,Widowed,Part-time,Yes,Urban,No,2
Female,31000,Bachelor,1,Widowed,Retired,No,Semi-urban,No,4
Female,39000,Master,2,Single,Employed,No,Urban,No,3
Female,36000,Master,1,Married,Employed,No,Urban,No,3
Male,117000,Doctorate,2,Married,Employed,Yes,Urban,Yes,2
Male,51000,Bachelor,1,Married,Part-time,Yes,Rural,Yes,3
Female,64000,Master,1,Widowed,Part-time,Yes,Semi-urban,No,3
Male,78000,Master,1,Single,Self-employed,No,Semi-urban,Yes,3
Female,23000,Doctorate,1,Married,Others,Yes,Rural,Yes,3
Male,100000,Bachelor,0,Married,Self-employed,Yes,Semi-urban,Yes,2
Male,41000,Others,3,Divorced,Employed,Yes,Semi-urban,No,4
Female,67000,Doctorate,0,Single,Others,Yes,Urban,Yes,2
Male,35000,Doctorate,2,Single,Self-employed,No,Urban,No,3
Male,61000,Master,1,Divorced,Employed,Yes,Semi-urban,Yes,2
Female,69000,Master,3,Widowed,Self-employed,Yes,Rural,Yes,3
Female,22000,Master,1,Married,Part-time,No,Urban,Yes,3
